id,articleId,userId,vehicleId,publicationDate,brandId,modelId,generationId,likes,comments,engine,wheeldrive,transmission,about
200,10115593b01f1c17910f10b715188c0103d,0531c9fb581d,101593011c790f0b1588013d,1494398104000,119,119017,119017001,0,0,,,,{1}
201,10115593b01f1c279f0fd0bb15d8810183d,0531c9fb581d,101593011c790f0b1588013d,1494430367000,119,119017,119017001,0,0,,,,{1}
202,10115593b01f1c97950f00bc15988a0183d,0531c9fb581d,101593011c790f0b1588013d,1494536473000,119,119017,119017001,0,0,,,,{7}
203,10115593c0101c379e0ff0bf15e88d0183d,0531c9fb581d,101593011c790f0b1588013d,1494714679000,119,119017,119017001,0,0,,,,{}
204,10135543c0106c879f0f90bb05688d0101d,0531c9fb581d,103543016c790f0b0588011d,1494799202000,134,134067,134067000,0,0,,,,{}
205,00165573c0102c879f0fa0b50538810100d,0531c9fb581d,006573012c790f0b0588010d,1494799242000,067,067027,067027000,0,0,,,1,{}
206,00105583c0100c819f0fa0bd1508810104d,0531c9fb581d,000583010c190f0b1588014d,1494799274000,008,008001,008001001,0,0,,,,{}
207,10115593c0111c579f0f40be1598810183d,0531c9fb581d,101593011c790f0b1588013d,1495016991000,119,119017,119017001,0,0,,,,{3}
208,10115593c0121c67930fa0b71548800103d,0531c9fb581d,101593011c790f0b1588013d,1495289984000,119,119017,119017001,0,0,,,,{7}
209,10115593c0121c77900fe0b715d8840103d,0531c9fb581d,101593011c790f0b1588013d,1495303880000,119,119017,119017001,0,0,,,,{7}
210,10115593c0141ca79c0f30b815a88a0103d,0531c9fb581d,101593011c790f0b1588013d,1495902948000,119,119017,119017001,0,0,,,,{7}
211,00105583c0140cd19f0f00b015288d0104d,0531c9fb581d,000583010c190f0b1588014d,1495956194000,008,008001,008001001,0,0,,,,{}
212,10115593c0141cd79f0f00bd15188d0183d,0531c9fb581d,101593011c790f0b1588013d,1495956247000,119,119017,119017001,0,0,,,,{}
213,10115593c01d1cb7940fd0b815a8850183d,0531c9fb581d,101593011c790f0b1588013d,1498327911000,119,119017,119017001,0,0,,,,{2}
214,10115593c01e1c17940f60b515d8840103d,0531c9fb581d,101593011c790f0b1588013d,1498428104000,119,119017,119017001,0,0,,,,{}
215,10115593c01e1c579a0f80ba15588f0103d,0531c9fb581d,101593011c790f0b1588013d,1498501654000,119,119017,119017001,0,0,,,,{14}
216,10115593c01e1ca79d0f40ba15b8820183d,0531c9fb581d,101593011c790f0b1588013d,1498588425000,119,119017,119017001,0,0,,,,{2}
217,10115593c01f1cc79b0f20b715188e0103d,0531c9fb581d,101593011c790f0b1588013d,1498888172000,119,119017,119017001,0,0,,,,{}
218,10115593c01f1ce79f0f30b915f88b0103d,0531c9fb581d,101593011c790f0b1588013d,1498925998000,119,119017,119017001,0,0,,,,{}
219,10115593d0111c87960f90bc1548830183d,0531c9fb581d,101593011c790f0b1588013d,1499353171000,119,119017,119017001,0,0,,,,{3}
220,10115593d0111cd7910f60bf15488b0103d,0531c9fb581d,101593011c790f0b1588013d,1499431630000,119,119017,119017001,0,0,,,,{14}
221,00105883201e0c919c0f30b515d8850184d,0531c9fb581d,000583010c190f0b1588014d,1661779271000,008,008001,008001001,0,0,,,,{7}
222,10135843201e6c979d0fd0b60558860181d,0531c9fb581d,103543016c790f0b0588011d,1661780977000,134,134067,134067000,0,0,,,,{7}
223,00105883301e0c519c0f40b11538840104d,0531c9fb581d,000583010c190f0b1588014d,1666007176000,008,008001,008001001,0,0,,,,{5}
224,0010588340160c019a0f10b01508870184d,0531c9fb581d,000583010c190f0b1588014d,1668068475000,008,008001,008001001,0,0,,,,{14}
225,0f11a47ec0f62b36940f00b425688701821,faefb9fb5811,0f1a7e0f2b690f0b25880121,1427594299000,017,017026,017026002,0,0,,1,,{11}
226,0f11a47ec0fc2be6960f00bf25d88001821,faefb9fb5811,0f1a7e0f2b690f0b25880121,1429391605000,017,017026,017026002,0,0,,1,,{11}
229,0f16a57e10f25b52950f70b935288f01831,faefb9fb5811,0f6a7e0f5b290f0b35880131,1448030475000,067,067052,067052003,0,0,,,1,{13}
230,0f16a57e10f25ba2960f90b835488601831,faefb9fb5811,0f6a7e0f5b290f0b35880131,1448115537000,067,067052,067052003,0,0,,,1,{}
231,0f16a57e10f35b02960fa0bb35088001831,faefb9fb5811,0f6a7e0f5b290f0b35880131,1448216277000,067,067052,067052003,0,0,,,1,{14}
232,0f16a57e10f45b42980fc0bb35188d01031,faefb9fb5811,0f6a7e0f5b290f0b35880131,1448554050000,067,067052,067052003,0,0,,,1,{}
233,0f16a57e10f45b829d0f50bf35c88101031,faefb9fb5811,0f6a7e0f5b290f0b35880131,1448625962000,067,067052,067052003,0,0,,,1,{14}
234,0f16a57e10f65b22930fd0b835a88301831,faefb9fb5811,0f6a7e0f5b290f0b35880131,1449052179000,067,067052,067052003,0,0,,,1,{14}
235,0f16a57e10f95bc2990fd0b635e88f01031,faefb9fb5811,0f6a7e0f5b290f0b35880131,1450031542000,067,067052,067052003,0,0,,,1,{}
236,0f16a57e10fb5bb2910f20b435388301831,faefb9fb5811,0f6a7e0f5b290f0b35880131,1450542515000,067,067052,067052003,0,0,,,1,{10}
237,0f16a57e20f05bd2990f00bf35588f01031,faefb9fb5811,0f6a7e0f5b290f0b35880131,1451926550000,067,067052,067052003,0,0,,,1,{1}
238,0f16a57e20f05bd2990f70b335388901831,faefb9fb5811,0f6a7e0f5b290f0b35880131,1451926959000,067,067052,067052003,0,0,,,1,{2}
239,1f14a54e20fd1bc99c0f70bf05188401851,faefb9fb5811,1f4a4e0f1b990f0b05880151,1455403037000,144,144019,144019000,0,0,,1,,{1}
240,1f14a54e20fe1b69920f20b805888e01851,faefb9fb5811,1f4a4e0f1b990f0b05880151,1455559969000,144,144019,144019000,0,0,,1,,{1}
241,0f16a57e20fe5bf29e0f10b435d88101031,faefb9fb5811,0f6a7e0f5b290f0b35880131,1455723466000,067,067052,067052003,0,0,,,1,{1}
242,1f14a54e20ff1b59970fd0b905c88601051,faefb9fb5811,1f4a4e0f1b990f0b05880151,1455817596000,144,144019,144019000,0,0,,1,,{1}
243,1f14a54e20ff1ba9970ff0b905388f01851,faefb9fb5811,1f4a4e0f1b990f0b05880151,1455901611000,144,144019,144019000,0,0,,1,,{13}
244,1f14a54e30f01be9970fa0bd05388e01051,faefb9fb5811,1f4a4e0f1b990f0b05880151,1456236844000,144,144019,144019000,0,0,,1,,{1}
245,1f14a54e30f31b299d0f90b605f88801051,faefb9fb5811,1f4a4e0f1b990f0b05880151,1456847024000,144,144019,144019000,0,0,,1,,{1}
246,0f16a57e30f75b629b0f90be35a88601831,faefb9fb5811,0f6a7e0f5b290f0b35880131,1457985809000,067,067052,067052003,0,0,,,1,{14}
247,0f16a57e30f95b32940f80b235888401831,faefb9fb5811,0f6a7e0f5b290f0b35880131,1458464893000,067,067052,067052003,0,0,,,1,{1}
248,1f14a54e30fb1b49950fa0b005288101851,faefb9fb5811,1f4a4e0f1b990f0b05880151,1459019711000,144,144019,144019000,0,0,,1,,{1}
249,0f16a57e30fd5bd2920f80bd35088e01831,faefb9fb5811,0f6a7e0f5b290f0b35880131,1459704353000,067,067052,067052003,0,0,,,1,{14}
250,0f16a57e30ff5b929d0fe0bc35288d01831,faefb9fb5811,0f6a7e0f5b290f0b35880131,1460186039000,067,067052,067052003,0,0,,,1,{8}
251,0f16a57e50f35ba2900f10b935888501831,faefb9fb5811,0f6a7e0f5b290f0b35880131,1465557031000,067,067052,067052003,0,0,,,1,{14}
252,1f14a54e50fb1bf99b0fa0bc05f88701851,faefb9fb5811,1f4a4e0f1b990f0b05880151,1467800539000,144,144019,144019000,0,0,,1,,{13}
253,1f14a54e60f11b09990f90b505788201051,faefb9fb5811,1f4a4e0f1b990f0b05880151,1469157300000,144,144019,144019000,0,0,,1,,{}
254,1f14a54e60f11b29920f40b305188201851,faefb9fb5811,1f4a4e0f1b990f0b05880151,1469183177000,144,144019,144019000,0,0,,1,,{1}
255,1f14a54e60f31b099a0f30bf05688301851,faefb9fb5811,1f4a4e0f1b990f0b05880151,1469694867000,144,144019,144019000,0,0,,1,,{1}
256,1f14a54e60f31b59930f40bb05988501851,faefb9fb5811,1f4a4e0f1b990f0b05880151,1469771463000,144,144019,144019000,0,0,,1,,{1}
257,1f14a54ea0f91b899f0fd0bf05e88701851,faefb9fb5811,1f4a4e0f1b990f0b05880151,1488625467000,144,144019,144019000,0,0,,1,,{1}
258,1f14a54ea0fa1bd9990ff0b805488c01851,faefb9fb5811,1f4a4e0f1b990f0b05880151,1488971597000,144,144019,144019000,0,0,,1,,{13}
259,0f11a57ea0fd3b84980fe0bb25a88c01861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1489691917000,017,017034,017034002,0,0,1,1,1,{1}
260,1f14a54ea0fd1ba99a0f50b605588c01851,faefb9fb5811,1f4a4e0f1b990f0b05880151,1489726957000,144,144019,144019000,0,0,,1,,{1}
262,1f14a54eb0f21be9990f40b605588a01851,faefb9fb5811,1f4a4e0f1b990f0b05880151,1491135129000,144,144019,144019000,0,0,,1,,{1}
263,1f14a54eb0f21bf99e0f70bf05f88201851,faefb9fb5811,1f4a4e0f1b990f0b05880151,1491157385000,144,144019,144019000,0,0,,1,,{}
228,0f11a47ed0f12b569c0f50b925d88701021,faefb9fb5811,0f1a7e0f2b690f0b25880121,1430589382000,017,017026,017026002,1,0,,1,,{}
227,0f11a47ec0fe2b36980f20b225e88f01021,faefb9fb5811,0f1a7e0f2b690f0b25880121,1429746102000,017,017026,017026002,1,0,,1,,{3}
264,0f11a57eb0f43b44980f90b825988601061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1491503516000,017,017034,017034002,1,0,1,1,1,{13}
265,0f11a57eb0f53b94900fc0b425088f01861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1491847627000,017,017034,017034002,0,0,1,1,1,{}
267,0f11a57ec0f13be49f0fa0b925e88401061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1495168360000,017,017034,017034002,0,0,1,1,1,{1}
268,1f14a54ec0f51b399c0ff0b105b88c01851,faefb9fb5811,1f4a4e0f1b990f0b05880151,1496054701000,144,144019,144019000,0,0,,1,,{2}
269,0f11a57ed0f03b34930f50bd25d88401061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1498997448000,017,017034,017034002,0,0,1,1,1,{1}
270,0f11a57ed0f13b849f0f60b325988401061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1499362376000,017,017034,017034002,0,0,1,1,1,{13}
271,0f11a57ed0f23b34990fc0ba25288301061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1499541054000,017,017034,017034002,0,0,1,1,1,{}
272,1f14a54ed0f21b99970f60b705f88501051,faefb9fb5811,1f4a4e0f1b990f0b05880151,1499639218000,144,144019,144019000,0,0,,1,,{14}
273,0f11a57ed0f33b84980fc0b325488f01861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1499892299000,017,017034,017034002,0,0,1,1,1,{}
274,0f11a57ed0f33bc49f0fa0b725f88e01061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1499966636000,017,017034,017034002,0,0,1,1,1,{1}
275,0f11a57ed0f63bf4990f90b925388501061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1500815922000,017,017034,017034002,0,0,1,1,1,{1}
276,0f11a57ee0f43b24990ff0bf25588c01861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1504356333000,017,017034,017034002,0,0,1,1,1,{1}
277,1f15a50ee0f41b369d0fd0bd05888b01071,faefb9fb5811,1f5a0e0f1b690f0b05880171,1504377166000,150,150016,150016000,0,0,,,,{1}
278,0f11a67e00fb3bc49a0f60ba25188001861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1514993525000,017,017034,017034002,0,0,1,1,1,{14}
279,0f11a67e10f33b74960fa0b525988201061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1517053172000,017,017034,017034002,0,0,1,1,1,{1}
280,0f11a67e10fa3bf4900f20bc25d88a01061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1519059652000,017,017034,017034002,0,0,1,1,1,{14}
281,0f11a67e20f43b44930f50ba25488801861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1521562789000,017,017034,017034002,0,0,1,1,1,{1}
282,0f11a67e20f53be4910f70bd25188501061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1521997042000,017,017034,017034002,0,0,1,1,1,{1}
283,0f11a67e20fe3bc4950f40b225b88d01061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1524383362000,017,017034,017034002,0,0,1,1,1,{13}
284,0f11a67e30f43b14910fd0bd25888201861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1525805865000,017,017034,017034002,0,0,1,1,1,{1}
285,0f11a67e30f53be4990f80b125488101861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1526300415000,017,017034,017034002,0,0,1,1,1,{1}
286,0f11a67e30f63be4990f60b625088b01861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1526568739000,017,017034,017034002,0,0,1,1,1,{13}
287,0f11a67e30f73bd4900f40ba25b88001061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1526810848000,017,017034,017034002,0,0,1,1,1,{1}
288,0f11a67e30f73be4960f80be25a88301861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1526834195000,017,017034,017034002,0,0,1,1,1,{13}
289,0f11a67e30f93b749b0f10b525788a01061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1527258372000,017,017034,017034002,0,0,1,1,1,{1}
290,0f11a67e30ff3b34990fc0b025388301061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1528800478000,017,017034,017034002,0,0,1,1,1,{1}
291,0f11a67e40f13b94940f20b825888201061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1529432148000,017,017034,017034002,0,0,1,1,1,{1}
292,0f11a67e40f23bb4920f20b625988e01861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1529732033000,017,017034,017034002,0,0,1,1,1,{13}
293,0f11a67e40f43bb49e0ff0b525388401861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1530282333000,017,017034,017034002,0,0,1,1,1,{13}
294,0f11a67e40f53b449d0f20ba25788a01861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1530431449000,017,017034,017034002,0,0,1,1,1,{1}
295,0f11a67e40f73b54920f00b025488b01061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1530973390000,017,017034,017034002,0,0,1,1,1,{14}
296,0f11a67e40fa3b44940fe0b525788701861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1531764955000,017,017034,017034002,0,0,1,1,1,{13}
297,0f11a67e40fb3be4980f90b325b88301061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1532205022000,017,017034,017034002,0,0,1,1,1,{3}
298,0f11a67e50fe3bd4970f40ba25088001061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1537287168000,017,017034,017034002,0,0,1,1,1,{1}
299,1f14a64e60fc1b19950f10ba05388c01881,faefb9fb5811,1f4a4e0f1b990f0b05880181,1540841645000,144,144019,144019000,0,0,,1,,{}
300,1f14a64e60fc1b19950f40b205888501081,faefb9fb5811,1f4a4e0f1b990f0b05880181,1540841810000,144,144019,144019000,0,0,,1,,{}
301,1f14a64e60fc1b19950f90ba05e88601081,faefb9fb5811,1f4a4e0f1b990f0b05880181,1540842172000,144,144019,144019000,0,0,,1,,{}
302,1f14a64e60fe1b499d0f10bd05588e01881,faefb9fb5811,1f4a4e0f1b990f0b05880181,1541437249000,144,144019,144019000,0,0,,1,,{}
303,1f14a64e70f41ba99d0f30b305d88201881,faefb9fb5811,1f4a4e0f1b990f0b05880181,1543148617000,144,144019,144019000,0,0,,1,,{}
304,1f14a64e70fa1bc99a0f60b005e88101881,faefb9fb5811,1f4a4e0f1b990f0b05880181,1544789823000,144,144019,144019000,0,0,,1,,{}
305,1f14a64e70fa1bc99a0f90bc05f88001881,faefb9fb5811,1f4a4e0f1b990f0b05880181,1544790069000,144,144019,144019000,0,0,,1,,{}
306,1f14a64e70fc1b299d0f40bb05488701881,faefb9fb5811,1f4a4e0f1b990f0b05880181,1545161979000,144,144019,144019000,0,0,,1,,{}
307,1f14a64e80f41bd99f0fc0b405988301081,faefb9fb5811,1f4a4e0f1b990f0b05880181,1547496606000,144,144019,144019000,0,0,,1,,{14}
308,1f14a64e90fd1b499b0f90b005c88701881,faefb9fb5811,1f4a4e0f1b990f0b05880181,1554052091000,144,144019,144019000,0,0,,1,,{}
309,0f11a67e90fd3ba4940f30b925c88d01061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1554145058000,017,017034,017034002,0,0,1,1,1,{11}
310,1f14a64e90ff1b99900fd0b505788701881,faefb9fb5811,1f4a4e0f1b990f0b05880181,1554661595000,144,144019,144019000,0,0,,1,,{14}
311,1f14a64ea0f21b599f0fb0bb05c88c01081,faefb9fb5811,1f4a4e0f1b990f0b05880181,1555415416000,144,144019,144019000,0,0,,1,,{}
312,1f14a64ea0f21b69900f30b205b88101881,faefb9fb5811,1f4a4e0f1b990f0b05880181,1555415903000,144,144019,144019000,0,0,,1,,{7}
313,0f11a67ea0f23b749c0fe0be25e88501061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1555446034000,017,017034,017034002,0,0,1,1,1,{14}
314,1f14a64ea0f41b49990f80b305588701881,faefb9fb5811,1f4a4e0f1b990f0b05880181,1555928987000,144,144019,144019000,0,0,,1,,{14}
315,0f11a67ea0f63b349c0f30bc25a88e01861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1556451937000,017,017034,017034002,0,0,1,1,1,{14}
316,0f11a67ec0f33b24970f10b425988c01861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1564214381000,017,017034,017034002,0,0,1,1,1,{1}
317,1f14a64ec0f31bd9930f30be05d88401881,faefb9fb5811,1f4a4e0f1b990f0b05880181,1564394909000,144,144019,144019000,0,0,,1,,{2}
318,0f11a67ec0f43b44960fb0bb25888701061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1564516006000,017,017034,017034002,0,0,1,1,1,{1}
319,0f11a67ec0f73bb4980f70bc25088b01061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1565440590000,017,017034,017034002,0,0,1,1,1,{1}
320,0f11a67ec0f83b64950fd0b225c88c01861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1565622349000,017,017034,017034002,0,0,1,1,1,{13}
321,0f11a67ec0fa3be4960f30bd25188601861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1566293873000,017,017034,017034002,0,0,1,1,1,{13}
322,0f11a67ec0fc3bc4920fb0be25e88d01861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1566793527000,017,017034,017034002,0,0,1,1,1,{}
323,0f11a67ec0fc3bf4930fd0b025388501061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1566844978000,017,017034,017034002,0,0,1,1,1,{13}
324,0f11a67ed0f13b449b0f00b025188301061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1568010142000,017,017034,017034002,0,0,1,1,1,{}
325,1f14a64ed0f11b59910f40b005e88701881,faefb9fb5811,1f4a4e0f1b990f0b05880181,1568016699000,144,144019,144019000,0,0,,1,,{1}
326,1f14a64ed0f31b59920f90bb05988b01081,faefb9fb5811,1f4a4e0f1b990f0b05880181,1568554990000,144,144019,144019000,0,0,,1,,{}
327,1f14a64ed0f31bf99c0f10b005f88401081,faefb9fb5811,1f4a4e0f1b990f0b05880181,1568732680000,144,144019,144019000,0,0,,1,,{13}
328,0f11a67ed0f43b04960f90b525d88301061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1568743710000,017,017034,017034002,0,0,1,1,1,{13}
329,0f11a67ed0f43ba4970fd0bd25a88a01861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1568912825000,017,017034,017034002,0,0,1,1,1,{}
330,1f14a64ed0fa1b799b0f80b105088a01881,faefb9fb5811,1f4a4e0f1b990f0b05880181,1570476921000,144,144019,144019000,0,0,,1,,{}
331,1f14a64ed0fb1b79920fe0ba05e88e01881,faefb9fb5811,1f4a4e0f1b990f0b05880181,1570736353000,144,144019,144019000,0,0,,1,,{}
332,0f11a67ed0fc3bb49f0f60b525e88c01061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1571084984000,017,017034,017034002,0,0,1,1,1,{}
333,1f14a64ed0fe1b799a0f80b705d88101081,faefb9fb5811,1f4a4e0f1b990f0b05880181,1571549642000,144,144019,144019000,0,0,,1,,{}
334,1f14a64ee0f81bf9960f20bf05e88e01081,faefb9fb5811,1f4a4e0f1b990f0b05880181,1574363660000,144,144019,144019000,0,0,,1,,{14}
335,0f11a67ef0f13bd4950f80b325288801861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1576745317000,017,017034,017034002,0,0,1,1,1,{13}
336,1f14a64ef0f81b69900f20b505f88201081,faefb9fb5811,1f4a4e0f1b990f0b05880181,1578501300000,144,144019,144019000,0,0,,1,,{}
337,1f14a64ef0fa1bd99f0f00bc05c88801881,faefb9fb5811,1f4a4e0f1b990f0b05880181,1579171237000,144,144019,144019000,0,0,,1,,{}
338,1f14a64ef0fa1be99e0f40ba05e88201081,faefb9fb5811,1f4a4e0f1b990f0b05880181,1579187220000,144,144019,144019000,0,0,,1,,{}
339,1f14a64ef0fe1bd99b0f70bd05388401881,faefb9fb5811,1f4a4e0f1b990f0b05880181,1580241245000,144,144019,144019000,0,0,,1,,{}
340,1f14a74e00f11b59950f80bc05088d01881,faefb9fb5811,1f4a4e0f1b990f0b05880181,1580906103000,144,144019,144019000,0,0,,1,,{}
341,1f14a74e00f51b79960f70bb05b88c01881,faefb9fb5811,1f4a4e0f1b990f0b05880181,1582014381000,144,144019,144019000,0,0,,1,,{}
342,1f14a74e10f21b29970ff0b805288501081,faefb9fb5811,1f4a4e0f1b990f0b05880181,1585421714000,144,144019,144019000,0,0,,1,,{10}
343,1f14a74e20f01be9930f80b405488201081,faefb9fb5811,1f4a4e0f1b990f0b05880181,1589376468000,144,144019,144019000,0,0,,1,,{1}
344,0f11a77e20f93bd4970f80bf25e88e01061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1591779852000,017,017034,017034002,0,0,1,1,1,{13}
345,0f11a77e20fd3bd49a0f00ba25088101861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1592856191000,017,017034,017034002,0,0,1,1,1,{3}
346,0f11a77e20ff3bc4920f10b825a88201061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1593367956000,017,017034,017034002,0,0,1,1,1,{}
347,0f11a77e30f03bf49a0fd0ba25188001061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1593695904000,017,017034,017034002,0,0,1,1,1,{13}
348,0f11a77e30f13b54920fe0bd25e88a01061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1593788260000,017,017034,017034002,0,0,1,1,1,{13}
349,0f11a77e30f23bf49e0fd0b025388e01861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1594236929000,017,017034,017034002,0,0,1,1,1,{13}
350,0f11a77e40fd3ba4950fe0be25c88001061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1601391488000,017,017034,017034002,0,0,1,1,1,{13}
351,0f11a77e40fe3b349e0f90b125b88301861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1601551539000,017,017034,017034002,0,0,1,1,1,{3}
352,0f11a77e50f03b249b0f10b625e88801061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1602067984000,017,017034,017034002,0,0,1,1,1,{13}
353,0f11a77e50f13be4900f10b125d88901861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1602526191000,017,017034,017034002,0,0,1,1,1,{1}
354,0f11a77e50f23b64970f80bd25388301061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1602668254000,017,017034,017034002,0,0,1,1,1,{13}
355,0f11a77e50f33b049b0ff0b125288f01061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1602840630000,017,017034,017034002,0,0,1,1,1,{13}
356,0f11a77e50f53bf4940fb0bb25788101861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1603621599000,017,017034,017034002,0,0,1,1,1,{1}
357,0f11a77e50f63b449d0f70bd25988c01861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1603714669000,017,017034,017034002,0,0,1,1,1,{1}
358,0f11a77e50f73b049c0f10bd25288c01061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1603914552000,017,017034,017034002,0,0,1,1,1,{1}
359,0f11a77e50f73bf4970f40b925888401861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1604161149000,017,017034,017034002,0,0,1,1,1,{10}
360,1f14a74e50fc1bd99b0f90bb05888301081,faefb9fb5811,1f4a4e0f1b990f0b05880181,1605474302000,144,144019,144019000,0,0,,1,,{13}
361,1f14a74e60f51b899f0f60ba05188d01881,faefb9fb5811,1f4a4e0f1b990f0b05880181,1607810327000,144,144019,144019000,0,0,,1,,{}
362,0f11a77e60f63b24930f00b225088d01061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1607965090000,017,017034,017034002,0,0,1,1,1,{13}
363,0f11a77e60f63b24990fe0b625388601061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1607972316000,017,017034,017034002,0,0,1,1,1,{}
364,0f11a77e60f73bc49d0f60bf25188701061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1608412230000,017,017034,017034002,0,0,1,1,1,{}
365,0f11a77e60fa3bf4980fb0b625588801861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1609262917000,017,017034,017034002,0,0,1,1,1,{14}
366,0f11a77e60fb3be49a0f70b825b88a01061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1609516420000,017,017034,017034002,0,0,1,1,1,{14}
367,0f11a77e70f23ba4930fc0bb25288c01861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1611321357000,017,017034,017034002,0,0,1,1,1,{13}
368,0f11a77e80f73be4910f60b525c88901061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1617023098000,017,017034,017034002,0,0,1,1,1,{13}
369,0f11a77e80f83b849a0fb0b625c88101861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1617200639000,017,017034,017034002,0,0,1,1,1,{14}
370,0f11a77e80f83b94990f60b025288c01861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1617216013000,017,017034,017034002,0,0,1,1,1,{1}
371,0f11a77e80fc3b24980f30b025a88101861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1618171071000,017,017034,017034002,0,0,1,1,1,{13}
372,0f11a77e80fd3b449f0f60b425688801861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1618480613000,017,017034,017034002,0,0,1,1,1,{13}
373,0f11a77e80ff3ba49a0fa0bc25188b01061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1619113198000,017,017034,017034002,0,0,1,1,1,{}
374,0f11a77e80ff3ba49b0f90b525888101061,faefb9fb5811,0f1a7e0f3b490f0b25880161,1619114154000,017,017034,017034002,0,0,1,1,1,{}
375,0f11a77e90f53ba4960f80b225488001861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1620719445000,017,017034,017034002,0,0,1,1,1,{13}
376,0f11a77e90f93b849a0f50ba25488901861,faefb9fb5811,0f1a7e0f3b490f0b25880161,1621763663000,017,017034,017034002,0,0,1,1,1,{9}
377,0f11a77eb0ff3bf4980ff0b135f88911801,faefb9fb5811,0f1a7e0f3b490f0b35881101,1632080175000,017,017034,017034003,0,0,,1,1,{9}
378,0f11a77ec0f13be4970fd0b535a88011001,faefb9fb5811,0f1a7e0f3b490f0b35881101,1632599104000,017,017034,017034003,0,0,,1,1,{13}
